Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Has Promotion,Age Group,Gender Binary,Subscription Status Binary,Has Promotion Binary
3451,20,Female,Shorts,Clothing,78.0,Vermont,M,Pink,Spring,3.6,No,PayPal,Store Pickup,31,PayPal,Monthly,No,Young Adults (18-29),0,0,0
3452,32,Female,Blouse,Clothing,73.0,Nevada,XL,Silver,Fall,3.0,No,Bank Transfer,Free Shipping,13,Credit Card,Annually,No,Adults (30-49),0,0,0
3453,26,Female,Jacket,Outerwear,20.0,Oklahoma,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,3,Venmo,Fortnightly,No,Young Adults (18-29),0,0,0
3454,31,Female,Shirt,Clothing,60.0,Alabama,L,Pink,Winter,4.3,No,Venmo,Standard,48,Venmo,Bi-Weekly,No,Adults (30-49),0,0,0
3455,55,Female,Handbag,Accessories,71.0,Louisiana,S,Lavender,Fall,4.6,No,Cash,Store Pickup,15,PayPal,Bi-Weekly,No,Middle age (50-64),0,0,0
3456,49,Female,T-shirt,Clothing,89.0,Ohio,M,Orange,Fall,4.7,No,Bank Transfer,Standard,13,Venmo,Annually,No,Adults (30-49),0,0,0
3457,42,Female,Hoodie,Clothing,53.0,Texas,M,Red,Fall,4.6,No,Bank Transfer,Express,21,Venmo,Monthly,No,Adults (30-49),0,0,0
3458,64,Female,Jewelry,Accessories,87.0,Maryland,M,Gray,Summer,3.0,No,Bank Transfer,Express,29,Cash,Fortnightly,No,Middle age (50-64),0,0,0
3459,68,Female,Jewelry,Accessories,37.0,West Virginia,L,Violet,Spring,3.4,No,PayPal,Standard,24,Venmo,Quarterly,No,Seniors (65+),0,0,0
3460,68,Female,Hoodie,Clothing,37.0,Ohio,L,Green,Fall,3.8,No,Venmo,Express,21,PayPal,Annually,No,Seniors (65+),0,0,0
3461,41,Female,Scarf,Accessories,78.0,Indiana,M,Gold,Spring,3.1,No,Credit Card,Express,5,Bank Transfer,Bi-Weekly,No,Adults (30-49),0,0,0
3462,51,Female,Shoes,Footwear,23.0,Wyoming,S,Maroon,Spring,4.4,No,Venmo,Standard,47,Cash,Quarterly,No,Middle age (50-64),0,0,0
3463,44,Female,Jeans,Clothing,73.0,Michigan,L,Olive,Spring,4.5,No,Bank Transfer,Standard,34,Credit Card,Every 3 Months,No,Adults (30-49),0,0,0
3464,27,Female,Jewelry,Accessories,27.0,Maine,M,Yellow,Fall,2.8,No,Debit Card,2-Day Shipping,45,PayPal,Fortnightly,No,Young Adults (18-29),0,0,0
3465,36,Female,Coat,Outerwear,59.0,Utah,S,Peach,Winter,2.7,No,Debit Card,Next Day Air,12,PayPal,Annually,No,Adults (30-49),0,0,0
3466,19,Female,Backpack,Accessories,53.0,Iowa,M,Gold,Spring,3.4,No,Bank Transfer,Standard,31,Debit Card,Weekly,No,Young Adults (18-29),0,0,0
3467,49,Female,Socks,Clothing,42.0,Maryland,S,Purple,Summer,4.6,No,Debit Card,Standard,43,Bank Transfer,Annually,No,Adults (30-49),0,0,0
3468,18,Female,Scarf,Accessories,45.0,Texas,M,Charcoal,Fall,5.0,No,Bank Transfer,Next Day Air,5,Credit Card,Annually,No,Young Adults (18-29),0,0,0
3469,36,Female,Sunglasses,Accessories,89.0,Ohio,S,Indigo,Winter,3.5,No,Credit Card,Standard,36,Debit Card,Quarterly,No,Adults (30-49),0,0,0
3470,36,Female,Socks,Clothing,85.0,North Dakota,L,Magenta,Fall,3.3,No,Bank Transfer,Store Pickup,12,Cash,Annually,No,Adults (30-49),0,0,0
3471,19,Female,Coat,Outerwear,69.0,West Virginia,S,Olive,Summer,4.5,No,Cash,Free Shipping,31,Cash,Bi-Weekly,No,Young Adults (18-29),0,0,0
3472,43,Female,Sandals,Footwear,66.0,North Carolina,S,Blue,Spring,3.1,No,Cash,Store Pickup,31,Cash,Bi-Weekly,No,Adults (30-49),0,0,0
3473,31,Female,Blouse,Clothing,42.0,Georgia,S,White,Summer,4.0,No,Bank Transfer,Free Shipping,15,Debit Card,Weekly,No,Adults (30-49),0,0,0
3474,63,Female,Dress,Clothing,40.0,Kansas,M,Cyan,Spring,2.5,No,Credit Card,Express,11,Cash,Weekly,No,Middle age (50-64),0,0,0
3475,41,Female,Pants,Clothing,82.0,Maine,M,Cyan,Winter,4.4,No,PayPal,Store Pickup,18,Venmo,Monthly,No,Adults (30-49),0,0,0
3476,48,Female,Sneakers,Footwear,88.0,South Carolina,M,Orange,Spring,4.4,No,Debit Card,Express,9,Cash,Quarterly,No,Adults (30-49),0,0,0
3477,68,Female,Boots,Footwear,99.0,South Carolina,XL,Orange,Summer,3.2,No,Credit Card,Free Shipping,11,Cash,Weekly,No,Seniors (65+),0,0,0
3478,53,Female,Handbag,Accessories,85.0,Kentucky,S,Teal,Spring,3.8,No,PayPal,Store Pickup,38,Debit Card,Bi-Weekly,No,Middle age (50-64),0,0,0
3479,36,Female,Handbag,Accessories,57.0,Arizona,M,Magenta,Fall,4.6,No,PayPal,Store Pickup,42,PayPal,Quarterly,No,Adults (30-49),0,0,0
3480,46,Female,Sweater,Clothing,56.0,New York,S,Orange,Summer,4.9,No,PayPal,Standard,41,Cash,Monthly,No,Adults (30-49),0,0,0
3481,21,Female,Sandals,Footwear,79.0,New Hampshire,L,Peach,Winter,3.5,No,Cash,Free Shipping,45,PayPal,Monthly,No,Young Adults (18-29),0,0,0
3482,52,Female,Socks,Clothing,67.0,Ohio,S,Maroon,Summer,3.4,No,Credit Card,Store Pickup,41,Debit Card,Bi-Weekly,No,Middle age (50-64),0,0,0
3483,66,Female,Gloves,Accessories,61.0,Hawaii,M,Gold,Winter,3.9,No,Venmo,Next Day Air,35,Debit Card,Weekly,No,Seniors (65+),0,0,0
3484,19,Female,Hoodie,Clothing,37.0,Texas,L,White,Winter,3.9,No,Venmo,Express,21,Credit Card,Every 3 Months,No,Young Adults (18-29),0,0,0
3485,44,Female,Dress,Clothing,75.0,Illinois,L,Gray,Fall,4.2,No,Debit Card,Free Shipping,13,Credit Card,Bi-Weekly,No,Adults (30-49),0,0,0
3486,50,Female,Shirt,Clothing,21.0,Massachusetts,XL,Brown,Winter,3.4,No,Debit Card,Standard,23,Debit Card,Fortnightly,No,Middle age (50-64),0,0,0
3487,51,Female,Shorts,Clothing,89.0,North Carolina,L,Charcoal,Winter,4.9,No,Debit Card,Standard,6,PayPal,Weekly,No,Middle age (50-64),0,0,0
3488,25,Female,Sandals,Footwear,24.0,West Virginia,L,Beige,Fall,2.9,No,Debit Card,Store Pickup,39,Bank Transfer,Annually,No,Young Adults (18-29),0,0,0
3489,62,Female,Sweater,Clothing,27.0,Delaware,XL,Teal,Spring,4.9,No,Cash,Store Pickup,7,Cash,Quarterly,No,Middle age (50-64),0,0,0
3490,48,Female,Dress,Clothing,26.0,Idaho,L,Black,Summer,4.6,No,Bank Transfer,2-Day Shipping,32,PayPal,Every 3 Months,No,Adults (30-49),0,0,0
3491,62,Female,Boots,Footwear,82.0,Oregon,M,Violet,Spring,3.6,No,Venmo,Store Pickup,43,Credit Card,Quarterly,No,Middle age (50-64),0,0,0
3492,22,Female,Pants,Clothing,28.0,Maine,M,Orange,Winter,4.3,No,Bank Transfer,Express,15,Cash,Monthly,No,Young Adults (18-29),0,0,0
3493,48,Female,Gloves,Accessories,65.0,South Dakota,M,Turquoise,Fall,4.6,No,PayPal,Standard,48,Bank Transfer,Annually,No,Adults (30-49),0,0,0
3494,48,Female,Pants,Clothing,82.0,New Mexico,XL,Black,Winter,4.7,No,Cash,Store Pickup,35,Credit Card,Weekly,No,Adults (30-49),0,0,0
3495,62,Female,Scarf,Accessories,38.0,Washington,M,Silver,Winter,3.5,No,Credit Card,Free Shipping,41,PayPal,Quarterly,No,Middle age (50-64),0,0,0
3496,24,Female,Shorts,Clothing,33.0,Georgia,XL,Gray,Spring,2.8,No,Debit Card,Free Shipping,14,Cash,Weekly,No,Young Adults (18-29),0,0,0
3497,39,Female,Shoes,Footwear,38.0,Idaho,M,Pink,Summer,4.0,No,Cash,Free Shipping,22,PayPal,Monthly,No,Adults (30-49),0,0,0
3498,35,Female,Handbag,Accessories,48.0,Colorado,M,Red,Spring,4.3,No,PayPal,Store Pickup,16,Venmo,Every 3 Months,No,Adults (30-49),0,0,0
3499,47,Female,Sandals,Footwear,35.0,Kentucky,M,Lavender,Summer,3.8,No,PayPal,Standard,2,Bank Transfer,Bi-Weekly,No,Adults (30-49),0,0,0
3500,22,Female,Socks,Clothing,29.0,New Jersey,L,Indigo,Fall,3.0,No,Bank Transfer,Next Day Air,13,PayPal,Every 3 Months,No,Young Adults (18-29),0,0,0
3501,38,Female,Shirt,Clothing,48.0,Oregon,S,Silver,Fall,4.6,No,Credit Card,Next Day Air,38,Debit Card,Fortnightly,No,Adults (30-49),0,0,0
3502,53,Female,Shoes,Footwear,87.0,Nebraska,M,Silver,Fall,4.8,No,Bank Transfer,Standard,43,Bank Transfer,Weekly,No,Middle age (50-64),0,0,0
3503,31,Female,Backpack,Accessories,62.0,Massachusetts,M,Green,Fall,4.7,No,Bank Transfer,Next Day Air,26,Bank Transfer,Quarterly,No,Adults (30-49),0,0,0
3504,31,Female,Shirt,Clothing,96.0,Nebraska,M,Pink,Spring,3.9,No,Cash,Free Shipping,39,Cash,Weekly,No,Adults (30-49),0,0,0
3505,65,Female,Handbag,Accessories,41.0,Hawaii,S,Violet,Fall,4.0,No,Bank Transfer,Next Day Air,50,Venmo,Monthly,No,Seniors (65+),0,0,0
3506,48,Female,Jewelry,Accessories,42.0,Indiana,L,Red,Winter,3.7,No,Cash,2-Day Shipping,40,Bank Transfer,Every 3 Months,No,Adults (30-49),0,0,0
3507,18,Female,Shirt,Clothing,57.0,Illinois,L,Olive,Winter,3.7,No,Venmo,2-Day Shipping,12,Cash,Fortnightly,No,Young Adults (18-29),0,0,0
3508,46,Female,Handbag,Accessories,65.0,Colorado,S,Purple,Spring,4.2,No,Bank Transfer,Store Pickup,33,Credit Card,Every 3 Months,No,Adults (30-49),0,0,0
3509,52,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,4.7,No,Venmo,Standard,49,Bank Transfer,Weekly,No,Middle age (50-64),0,0,0
3510,50,Female,T-shirt,Clothing,22.0,Ohio,L,Brown,Winter,4.3,No,Cash,Next Day Air,43,Venmo,Bi-Weekly,No,Middle age (50-64),0,0,0
3511,49,Female,Sneakers,Footwear,96.0,Pennsylvania,S,Orange,Fall,4.9,No,Credit Card,2-Day Shipping,14,Venmo,Monthly,No,Adults (30-49),0,0,0
3512,69,Female,Jewelry,Accessories,81.0,Mississippi,M,Blue,Summer,3.9,No,Venmo,2-Day Shipping,21,Credit Card,Every 3 Months,No,Seniors (65+),0,0,0
3513,36,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Bank Transfer,Free Shipping,31,Debit Card,Quarterly,No,Adults (30-49),0,0,0
3514,30,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Bank Transfer,Store Pickup,29,Credit Card,Fortnightly,No,Adults (30-49),0,0,0
3515,25,Female,Sneakers,Footwear,50.0,Georgia,XL,Gray,Winter,4.7,No,Venmo,Express,32,Cash,Monthly,No,Young Adults (18-29),0,0,0
3516,19,Female,Dress,Clothing,80.0,South Dakota,XL,Charcoal,Winter,4.0,No,PayPal,Next Day Air,16,Debit Card,Bi-Weekly,No,Young Adults (18-29),0,0,0
3517,34,Female,Boots,Footwear,56.0,South Carolina,S,White,Summer,4.0,No,Venmo,Free Shipping,38,PayPal,Bi-Weekly,No,Adults (30-49),0,0,0
3518,29,Female,Skirt,Clothing,69.0,Tennessee,M,Orange,Winter,3.1,No,Debit Card,Next Day Air,34,Debit Card,Every 3 Months,No,Young Adults (18-29),0,0,0
3519,50,Female,Shirt,Clothing,97.0,Colorado,M,Black,Spring,4.2,No,Bank Transfer,Standard,30,PayPal,Quarterly,No,Middle age (50-64),0,0,0
3520,31,Female,Shorts,Clothing,66.0,Wisconsin,M,White,Winter,3.7,No,Credit Card,Next Day Air,14,Bank Transfer,Fortnightly,No,Adults (30-49),0,0,0
3521,41,Female,Hat,Accessories,70.0,Georgia,S,Brown,Spring,3.1,No,PayPal,Express,33,Bank Transfer,Monthly,No,Adults (30-49),0,0,0
3522,52,Female,Shoes,Footwear,50.0,Maryland,M,Pink,Winter,3.7,No,Credit Card,Store Pickup,35,Venmo,Weekly,No,Middle age (50-64),0,0,0
3523,27,Female,Pants,Clothing,85.0,New Jersey,M,Yellow,Spring,3.2,No,Bank Transfer,Store Pickup,13,Cash,Quarterly,No,Young Adults (18-29),0,0,0
3524,49,Female,Backpack,Accessories,59.0,Nevada,M,Cyan,Summer,2.8,No,PayPal,Standard,30,Cash,Fortnightly,No,Adults (30-49),0,0,0
3525,69,Female,Pants,Clothing,74.0,Michigan,L,Silver,Summer,2.9,No,Credit Card,Free Shipping,30,Credit Card,Monthly,No,Seniors (65+),0,0,0
3526,45,Female,Sunglasses,Accessories,38.0,Wyoming,L,Olive,Winter,3.5,No,PayPal,Standard,47,Bank Transfer,Annually,No,Adults (30-49),0,0,0
3527,20,Female,Sweater,Clothing,99.0,Massachusetts,M,Olive,Spring,3.8,No,PayPal,Express,1,PayPal,Every 3 Months,No,Young Adults (18-29),0,0,0
3528,25,Female,Blouse,Clothing,97.0,Washington,S,Charcoal,Spring,4.7,No,Cash,Free Shipping,1,Cash,Weekly,No,Young Adults (18-29),0,0,0
3529,38,Female,Scarf,Accessories,67.0,Maine,L,Gray,Summer,4.5,No,Cash,Free Shipping,33,PayPal,Annually,No,Adults (30-49),0,0,0
3530,55,Female,T-shirt,Clothing,20.0,Montana,S,Maroon,Winter,3.9,No,Credit Card,Next Day Air,43,Bank Transfer,Weekly,No,Middle age (50-64),0,0,0
3531,62,Female,Sunglasses,Accessories,45.0,Oklahoma,L,Black,Spring,3.4,No,Bank Transfer,Express,37,PayPal,Weekly,No,Middle age (50-64),0,0,0
3532,54,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,No,Credit Card,2-Day Shipping,23,Cash,Quarterly,No,Middle age (50-64),0,0,0
3533,61,Female,Pants,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,No,Credit Card,Standard,12,Credit Card,Annually,No,Middle age (50-64),0,0,0
3534,50,Female,Sneakers,Footwear,98.0,Texas,L,Yellow,Fall,4.7,No,Venmo,Standard,30,Venmo,Fortnightly,No,Middle age (50-64),0,0,0
3535,65,Female,Shoes,Footwear,83.0,Delaware,M,Gray,Fall,3.2,No,Venmo,Express,7,Cash,Weekly,No,Seniors (65+),0,0,0
3536,68,Female,Shorts,Clothing,51.0,Mississippi,M,Red,Summer,5.0,No,Bank Transfer,Express,20,Debit Card,Monthly,No,Seniors (65+),0,0,0
3537,55,Female,Handbag,Accessories,21.0,Minnesota,L,Peach,Spring,4.5,No,Venmo,Express,10,Venmo,Monthly,No,Middle age (50-64),0,0,0
3538,57,Female,Handbag,Accessories,92.0,Georgia,M,Gray,Spring,3.5,No,Venmo,Standard,40,Credit Card,Every 3 Months,No,Middle age (50-64),0,0,0
3539,56,Female,Shoes,Footwear,63.0,Iowa,S,White,Spring,4.5,No,Venmo,Store Pickup,21,Venmo,Monthly,No,Middle age (50-64),0,0,0
3540,29,Female,Jewelry,Accessories,56.0,New York,S,Green,Spring,3.2,No,Venmo,Express,17,Credit Card,Bi-Weekly,No,Young Adults (18-29),0,0,0
3541,24,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Bank Transfer,Free Shipping,5,Bank Transfer,Weekly,No,Young Adults (18-29),0,0,0
3542,59,Female,Blouse,Clothing,66.0,Virginia,M,Olive,Winter,4.0,No,Cash,Next Day Air,22,PayPal,Annually,No,Middle age (50-64),0,0,0
3543,62,Female,Coat,Outerwear,28.0,Idaho,S,Olive,Spring,4.2,No,Bank Transfer,Express,5,Venmo,Weekly,No,Middle age (50-64),0,0,0
3544,58,Female,Hat,Accessories,83.0,Colorado,M,Blue,Winter,4.1,No,Credit Card,Standard,18,PayPal,Every 3 Months,No,Middle age (50-64),0,0,0
3545,64,Female,Socks,Clothing,55.0,Wisconsin,XL,Charcoal,Fall,3.6,No,PayPal,2-Day Shipping,42,Cash,Every 3 Months,No,Middle age (50-64),0,0,0
3546,48,Female,Sandals,Footwear,28.0,Connecticut,M,Yellow,Spring,3.7,No,Venmo,2-Day Shipping,22,Debit Card,Annually,No,Adults (30-49),0,0,0
3547,60,Female,Scarf,Accessories,79.0,Kansas,M,Violet,Summer,3.6,No,Bank Transfer,Free Shipping,37,Bank Transfer,Bi-Weekly,No,Middle age (50-64),0,0,0
3548,52,Female,Scarf,Accessories,31.0,Pennsylvania,L,Magenta,Summer,3.8,No,Debit Card,Standard,23,Credit Card,Annually,No,Middle age (50-64),0,0,0
3549,63,Female,Blouse,Clothing,37.0,Utah,M,Red,Fall,3.0,No,Venmo,Standard,47,Debit Card,Fortnightly,No,Middle age (50-64),0,0,0
3550,44,Female,T-shirt,Clothing,34.0,Oregon,M,Cyan,Summer,3.4,No,Credit Card,2-Day Shipping,11,Bank Transfer,Fortnightly,No,Adults (30-49),0,0,0
3551,63,Female,Shoes,Footwear,74.0,West Virginia,S,Orange,Winter,4.8,No,Venmo,Standard,32,Cash,Weekly,No,Middle age (50-64),0,0,0
3552,66,Female,Gloves,Accessories,31.0,Montana,L,Black,Spring,2.6,No,Credit Card,Store Pickup,20,Venmo,Weekly,No,Seniors (65+),0,0,0
3553,22,Female,Sunglasses,Accessories,66.0,Kentucky,M,Blue,Winter,2.9,No,Credit Card,Next Day Air,3,PayPal,Quarterly,No,Young Adults (18-29),0,0,0
3554,62,Female,Shoes,Footwear,99.0,Minnesota,M,Charcoal,Spring,4.9,No,Cash,Free Shipping,32,Bank Transfer,Weekly,No,Middle age (50-64),0,0,0
3555,39,Female,Dress,Clothing,55.0,Louisiana,M,Indigo,Spring,5.0,No,Bank Transfer,Free Shipping,5,Credit Card,Fortnightly,No,Adults (30-49),0,0,0
3556,25,Female,Blouse,Clothing,23.0,Delaware,L,Silver,Spring,4.6,No,PayPal,Next Day Air,45,Cash,Quarterly,No,Young Adults (18-29),0,0,0
3557,70,Female,Sweater,Clothing,88.0,Arizona,M,Brown,Fall,4.2,No,Bank Transfer,Express,43,Cash,Bi-Weekly,No,Seniors (65+),0,0,0
3558,52,Female,Jacket,Outerwear,26.0,Nevada,M,Peach,Summer,4.9,No,PayPal,Next Day Air,1,PayPal,Every 3 Months,No,Middle age (50-64),0,0,0
3559,68,Female,Backpack,Accessories,94.0,Alaska,L,Magenta,Summer,4.8,No,Credit Card,Standard,9,Venmo,Quarterly,No,Seniors (65+),0,0,0
3560,18,Female,Shorts,Clothing,25.0,Utah,M,Beige,Fall,3.0,No,Debit Card,Next Day Air,13,Venmo,Every 3 Months,No,Young Adults (18-29),0,0,0
3561,18,Female,Socks,Clothing,96.0,Kansas,XL,Violet,Fall,3.5,No,Cash,Express,5,Credit Card,Annually,No,Young Adults (18-29),0,0,0
3562,63,Female,Sneakers,Footwear,29.0,North Carolina,L,Black,Spring,3.4,No,Cash,Standard,39,Credit Card,Fortnightly,No,Middle age (50-64),0,0,0
3563,47,Female,Sneakers,Footwear,36.0,Maryland,M,Cyan,Winter,3.4,No,PayPal,Free Shipping,7,Bank Transfer,Weekly,No,Adults (30-49),0,0,0
3564,43,Female,Blouse,Clothing,90.0,Maine,M,Green,Summer,4.9,No,Credit Card,Standard,8,Credit Card,Every 3 Months,No,Adults (30-49),0,0,0
3565,60,Female,Gloves,Accessories,38.0,Illinois,S,Brown,Summer,4.4,No,PayPal,Free Shipping,40,Venmo,Annually,No,Middle age (50-64),0,0,0
3566,49,Female,Handbag,Accessories,52.0,Pennsylvania,S,Gray,Spring,4.2,No,Cash,Store Pickup,35,PayPal,Monthly,No,Adults (30-49),0,0,0
3567,28,Female,Jeans,Clothing,88.0,Alaska,S,Orange,Spring,3.1,No,Credit Card,Next Day Air,14,Venmo,Monthly,No,Young Adults (18-29),0,0,0
3568,32,Female,Scarf,Accessories,56.0,New Mexico,S,Silver,Summer,4.0,No,Venmo,Next Day Air,26,Credit Card,Monthly,No,Adults (30-49),0,0,0
3569,29,Female,Sandals,Footwear,71.0,Arkansas,M,Purple,Spring,4.8,No,Cash,Next Day Air,14,PayPal,Quarterly,No,Young Adults (18-29),0,0,0
3570,35,Female,Sandals,Footwear,94.0,Alaska,M,Olive,Fall,3.3,No,Credit Card,Express,9,Bank Transfer,Fortnightly,No,Adults (30-49),0,0,0
3571,23,Female,Dress,Clothing,97.0,Louisiana,XL,Teal,Winter,4.7,No,PayPal,Standard,32,Debit Card,Annually,No,Young Adults (18-29),0,0,0
3572,70,Female,Skirt,Clothing,27.0,North Dakota,M,White,Summer,3.2,No,Cash,Standard,15,Bank Transfer,Every 3 Months,No,Seniors (65+),0,0,0
3573,23,Female,Shorts,Clothing,28.0,Rhode Island,M,Black,Spring,5.0,No,Bank Transfer,Standard,25,Credit Card,Monthly,No,Young Adults (18-29),0,0,0
3574,43,Female,Jeans,Clothing,67.0,Connecticut,L,Maroon,Fall,4.9,No,Cash,Free Shipping,27,PayPal,Monthly,No,Adults (30-49),0,0,0
3575,29,Female,Socks,Clothing,70.0,New York,M,Cyan,Fall,4.9,No,Cash,Express,39,Bank Transfer,Quarterly,No,Young Adults (18-29),0,0,0
3576,61,Female,Coat,Outerwear,95.0,Kentucky,M,Violet,Fall,3.7,No,Cash,Express,49,Venmo,Bi-Weekly,No,Middle age (50-64),0,0,0
3577,29,Female,Boots,Footwear,24.0,Maine,L,Yellow,Spring,3.0,No,Cash,Express,12,Venmo,Bi-Weekly,No,Young Adults (18-29),0,0,0
3578,66,Female,Belt,Accessories,35.0,Missouri,S,Yellow,Winter,2.6,No,PayPal,Standard,13,Bank Transfer,Weekly,No,Seniors (65+),0,0,0
3579,46,Female,Shoes,Footwear,22.0,Georgia,L,Olive,Winter,2.6,No,Credit Card,Standard,22,Bank Transfer,Quarterly,No,Adults (30-49),0,0,0
3580,34,Female,Scarf,Accessories,66.0,Arizona,L,Olive,Fall,4.8,No,Bank Transfer,Standard,19,Credit Card,Every 3 Months,No,Adults (30-49),0,0,0
3581,51,Female,Blouse,Clothing,83.0,New Hampshire,M,Magenta,Summer,3.2,No,Bank Transfer,2-Day Shipping,3,Cash,Bi-Weekly,No,Middle age (50-64),0,0,0
3582,26,Female,Dress,Clothing,95.0,Georgia,M,Orange,Fall,4.9,No,Venmo,Next Day Air,50,Credit Card,Weekly,No,Young Adults (18-29),0,0,0
3583,23,Female,Shorts,Clothing,41.0,California,S,Beige,Summer,3.4,No,Cash,2-Day Shipping,15,PayPal,Annually,No,Young Adults (18-29),0,0,0
3584,52,Female,Blouse,Clothing,77.0,Arizona,L,Brown,Summer,2.7,No,Debit Card,Store Pickup,44,Credit Card,Every 3 Months,No,Middle age (50-64),0,0,0
3585,39,Female,Sneakers,Footwear,52.0,Florida,L,Indigo,Fall,4.8,No,Debit Card,Express,48,Debit Card,Monthly,No,Adults (30-49),0,0,0
3586,39,Female,Gloves,Accessories,41.0,New York,XL,Gray,Winter,4.1,No,Cash,Standard,4,Venmo,Bi-Weekly,No,Adults (30-49),0,0,0
3587,33,Female,Hoodie,Clothing,28.0,Idaho,M,Yellow,Winter,4.6,No,PayPal,Store Pickup,12,PayPal,Bi-Weekly,No,Adults (30-49),0,0,0
3588,33,Female,Sweater,Clothing,90.0,Virginia,S,Violet,Summer,4.4,No,Debit Card,Standard,33,Debit Card,Annually,No,Adults (30-49),0,0,0
3589,23,Female,Sunglasses,Accessories,55.0,Michigan,M,Magenta,Spring,3.5,No,Bank Transfer,2-Day Shipping,40,Cash,Annually,No,Young Adults (18-29),0,0,0
3590,31,Female,Belt,Accessories,73.0,New Hampshire,M,Blue,Spring,4.8,No,Cash,Next Day Air,38,Cash,Every 3 Months,No,Adults (30-49),0,0,0
3591,27,Female,Dress,Clothing,87.0,South Dakota,M,Gray,Fall,2.9,No,PayPal,2-Day Shipping,19,Venmo,Every 3 Months,No,Young Adults (18-29),0,0,0
3592,48,Female,Jacket,Outerwear,89.0,South Dakota,M,Gold,Winter,3.2,No,Cash,2-Day Shipping,38,Bank Transfer,Quarterly,No,Adults (30-49),0,0,0
3593,61,Female,Boots,Footwear,82.0,New Jersey,L,Lavender,Spring,4.4,No,Cash,2-Day Shipping,18,Venmo,Fortnightly,No,Middle age (50-64),0,0,0
3594,63,Female,Sandals,Footwear,80.0,Wyoming,M,Black,Spring,4.6,No,Bank Transfer,Next Day Air,24,PayPal,Monthly,No,Middle age (50-64),0,0,0
3595,19,Female,Scarf,Accessories,87.0,Alabama,L,Charcoal,Summer,2.6,No,PayPal,2-Day Shipping,29,Venmo,Quarterly,No,Young Adults (18-29),0,0,0
3596,21,Female,Blouse,Clothing,41.0,South Dakota,M,Violet,Spring,3.1,No,Cash,Store Pickup,14,PayPal,Annually,No,Young Adults (18-29),0,0,0
3597,28,Female,Hoodie,Clothing,83.0,South Carolina,M,Charcoal,Spring,4.3,No,Bank Transfer,Standard,44,Cash,Fortnightly,No,Young Adults (18-29),0,0,0
3598,29,Female,Sunglasses,Accessories,71.0,New Mexico,M,Maroon,Summer,3.1,No,Cash,Standard,18,Bank Transfer,Quarterly,No,Young Adults (18-29),0,0,0
3599,23,Female,Hoodie,Clothing,76.0,Connecticut,XL,Purple,Spring,4.6,No,Bank Transfer,Store Pickup,19,Bank Transfer,Bi-Weekly,No,Young Adults (18-29),0,0,0
3600,37,Female,Scarf,Accessories,34.0,Kansas,S,Peach,Spring,4.6,No,Cash,Express,4,Cash,Weekly,No,Adults (30-49),0,0,0
3601,67,Female,Dress,Clothing,81.0,South Carolina,XL,Olive,Spring,2.7,No,PayPal,Free Shipping,25,Cash,Bi-Weekly,No,Seniors (65+),0,0,0
3602,34,Female,T-shirt,Clothing,47.0,North Carolina,M,Indigo,Summer,3.0,No,Debit Card,Next Day Air,3,PayPal,Monthly,No,Adults (30-49),0,0,0
3603,58,Female,Skirt,Clothing,36.0,Wyoming,S,Magenta,Summer,3.3,No,Bank Transfer,Store Pickup,40,Debit Card,Quarterly,No,Middle age (50-64),0,0,0
3604,45,Female,Jeans,Clothing,51.0,Louisiana,M,Gold,Spring,2.7,No,Debit Card,Free Shipping,5,Cash,Weekly,No,Adults (30-49),0,0,0
3605,63,Female,Hoodie,Clothing,86.0,Louisiana,M,Orange,Fall,3.3,No,Bank Transfer,Standard,17,Debit Card,Annually,No,Middle age (50-64),0,0,0
3606,68,Female,Jeans,Clothing,41.0,Alabama,M,Gold,Fall,4.3,No,Venmo,Store Pickup,36,Bank Transfer,Every 3 Months,No,Seniors (65+),0,0,0
3607,41,Female,Sandals,Footwear,90.0,Minnesota,XL,Purple,Fall,4.8,No,Cash,Express,41,Venmo,Annually,No,Adults (30-49),0,0,0
3608,50,Female,Hat,Accessories,93.0,New Mexico,L,Charcoal,Fall,3.3,No,Debit Card,Standard,20,Venmo,Bi-Weekly,No,Middle age (50-64),0,0,0
3609,24,Female,Gloves,Accessories,56.0,Tennessee,M,Cyan,Fall,4.3,No,Bank Transfer,Next Day Air,2,Cash,Every 3 Months,No,Young Adults (18-29),0,0,0
3610,21,Female,Socks,Clothing,39.0,New Mexico,M,Cyan,Summer,3.0,No,Debit Card,2-Day Shipping,31,Debit Card,Monthly,No,Young Adults (18-29),0,0,0
3611,18,Female,Jacket,Outerwear,86.0,Texas,XL,Green,Fall,4.8,No,Credit Card,2-Day Shipping,23,Bank Transfer,Fortnightly,No,Young Adults (18-29),0,0,0
